"","permno","nameenddt","ticker","comnam","permco"
"31844",92747,2023-12-29,"URG","UR ENERGY INC",53054
"31845",79733,1985-07-15,"URGE","READICARE INC",5816
"31846",77403,2007-11-02,"URGI","UNITED RETAIL GROUP INC",11393
"31847",16711,2023-12-29,"URGN","UROGEN PHARMA LTD",55942
"31848",85663,2023-12-29,"URI","UNITED RENTALS INC",32191
"31849",75672,1999-03-23,"URIX","URANIUM RESOURCES INC",10070
"31850",77013,1994-06-22,"URLPZ","UNITED REALTY GROUP L P",10926
"31851",80372,2000-12-05,"URMD","UROMED CORP",12912
"31852",23736,2023-12-29,"URNJ","SPROTT FUNDS TRUST",59253
"31853",23006,2023-12-29,"URNM","SPROTT FUNDS TRUST",59253
"31854",76915,1996-11-25,"URO","UROHEALTH SYSTEMS INC",11102
"31855",76915,1997-09-30,"UROH","IMAGYN MEDICAL TECHNOLOGIES INC",11102
"31856",84141,1999-12-27,"UROQ","UROQUEST MEDICAL CORP",15083
"31857",18130,2021-03-26,"UROV","UROVANT SCIENCES LTD",56529
"31858",21109,2023-12-29,"UROY","URANIUM ROYALTY CORP",58225
"31859",75672,2017-08-20,"URRE","URANIUM RESOURCES INC",10070
"31860",50278,2014-10-16,"URS","U R S CORP NEW",21749
"31861",86093,2000-05-04,"URSI","UNITED ROAD SERVICES INC",16081
"31862",86093,2000-05-19,"URSID","UNITED ROAD SERVICES INC NEW",16081
"31863",89441,2004-12-30,"URT","URECOATS INDUSTRIES INC",43279
"31864",13182,2023-12-29,"URTH","ISHARES INC",31600
"31865",77826,1985-07-12,"URTX","U R I THERM X INC",6078
"31866",93258,2023-12-29,"URTY","PROSHARES TRUST",50846
"31867",58130,1974-10-03,"URUN","UNIVERSAL RUNDLE CORP",4714
"31868",92548,2009-12-14,"URX","UNITED REFINING ENERGY CORP",52908
"31869",91422,2015-06-18,"URZ","URANERZ ENERGY CORP",51104
"31870",70797,2023-12-29,"USA","LIBERTY ALL STAR EQUITY FD",21098
"31871",82849,2002-02-01,"USAB","USABANCSHARES COM INC",14295
"31872",13749,2023-12-29,"USAC","U S A COMPRESSION PARTNERS LP",54304
"31873",82222,2001-05-25,"USAD","U S A DETERGENTS INC",13916
"31874",13368,2018-09-06,"USAG","UNITED STATES CMDTY INDEX FDS TR",53926
"31875",19117,2023-12-29,"USAI","PACER FUNDS TRUST",56319
"31876",77425,2022-09-14,"USAK","U S A TRUCK INC",11415
"31877",77002,1991-12-30,"USAL","U S ALCOHOL TESTING OF AMER INC",10809
"31878",77687,2000-10-18,"USAM","U S AUTOMOTIVE MANUFACTURING INC",11585
"31879",81184,2023-12-29,"USAP","UNIVERSAL STNLESS & ALY PRODS IN",13466
"31880",16545,2023-12-29,"USAS","AMERICAS GOLD AND SILVER CORP",55838
"31881",91910,2021-04-18,"USAT","U S A TECHNOLOGIES INC",52001
"31882",63546,2023-12-29,"USAU","U S GOLD CORP",1409
"31883",78925,1985-06-11,"USAV","UNITED SAVINGS LIFE INS CO IL",4716
"31884",66157,2023-12-29,"USB","U S BANCORP DEL",1645
"31885",10327,1990-03-02,"USBA","UNITED SAVINGS BANK SALEM",8246
"31886",75967,2000-12-07,"USBC","U S A BIOMASS CORP",10265
"31887",91680,2008-03-31,"USBE","U S BIOENERGY CORP",51566
"31888",22249,2023-12-29,"USBF","ISHARES TRUST",37493
"31889",83806,1998-11-30,"USBG","U S A B G CORP",14844
"31890",88384,2016-10-10,"USBI","UNITED SECURITY BANCSHARES INC",37750
"31891",10061,1990-07-30,"USBK","UNITED SAVINGS BANK VIENNA VA",8008
"31892",81647,2001-03-04,"USBN","UNITED SECURITY BANCORP WA",13712
"31893",92807,1990-01-15,"USBP","USBANCORP INC PA",7407
"31894",82223,1998-12-01,"USBR","U S A BRIDGE CONST OF NY INC",13920
"31895",78976,1976-12-01,"USBS","UNITED STATES BANCSHARES INC TX",4719
"31896",79021,2000-10-04,"USC","U S CAN CORP",11997
"31897",23821,2023-12-29,"USCA","D B X ETF TRUST",59212
"31898",21781,2023-12-29,"USCB","U S C B FINANCIAL HLDGS INC",58613
"31899",78992,1989-02-05,"USCC","U S CAP CORP S C",6234
"31900",24668,2023-12-29,"USCF","THEMES E T F TRUST",59742
"31901",11123,1994-10-31,"USCG","U S CAPITAL GROUP INC",8982
"31902",12066,2023-12-29,"USCI","UNITED STATES COMMODITY IND FUND",53487
"31903",24020,2023-12-29,"USCL","ISHARES TRUST",37493
"31904",82850,1998-11-13,"USCM","U S C I INC",14284
"31905",79021,1995-04-06,"USCN","U S CAN CORP",11997
"31906",12588,2021-08-25,"USCR","U S CONCRETE INC",16549
"31907",83705,1998-12-21,"USCS","U S C S INTERNATIONAL INC",14749
"31908",22608,2023-12-29,"USCT","ROTH CH ACQUISITION CO",58898
"31909",91787,2023-12-29,"USD","PROSHARES TRUST",50846
"31910",81758,2003-05-23,"USDC","USDATA CORP",13785
"31911",81015,2000-08-15,"USDL","U S DIAGNOSTIC INC",13380
"31912",14981,2023-11-15,"USDP","U S D PARTNERS LP",55058
"31913",14343,2023-12-29,"USDU","WISDOMTREE TRUST",50852
"31914",18394,2020-10-23,"USDY","PACIFIC GLOBAL E T F TRUST",56636
"31915",23929,2023-12-29,"USE","U S C F ETF TRUST",55017
"31916",23201,2023-12-29,"USEA","UNITED MARITIME CORP",59327
"31917",79573,1999-01-20,"USEC","UNIVERSAL SECURITY INSTRS INC",4721
"31918",79039,2023-12-29,"USEG","U S ENERGY CORP",4722
"31919",92751,1986-09-25,"USEL","UNITED STATES ELECTRONICS GP INC",7289
"31920",79760,1988-06-15,"USEN","ARCH PETROLEUM INC NEW",4981
"31921",43845,1973-09-27,"USENS","U S F INVESTORS SBI",2340
"31922",18928,2023-12-29,"USEP","INNOVATOR E T F S TRUST",55239
"31923",17583,2023-03-30,"USEQ","INVESCO E T F TRUST II",52902
"31924",22413,2023-01-11,"USER","USERTESTING INC",59011
"31925",79312,1996-11-14,"USES","U S ENVIRONMENTAL SOLUTIONS INC",12186
"31926",79312,1996-12-18,"USESE","U S ENVIRONMENTAL SOLUTIONS INC",12186
"31927",79071,1984-03-02,"USEX","UNITED STATES EXPLORATION CORP",4725
"31928",84345,2007-10-17,"USEY","U S ENERGY SYSTEMS INC",15200
"31929",58481,1999-04-29,"USF","UNITED STATES FILTER CORP NEW",3231
"31930",77339,2005-05-24,"USFC","U S F CORP",11341
"31931",16084,2023-12-29,"USFD","US FOODS HOLDING CORP",55582
"31932",58481,1991-04-07,"USFF","UNITED STATES FILTER CORP NEW",3231
"31933",58481,1991-03-18,"USFFV","UNITED STATES FILTER CORP NEW",3231
"31934",24082,2023-12-29,"USFI","FRANKLIN TEMPLETON E T F TRUST",55598
"31935",14492,2023-12-29,"USFR","WISDOMTREE TRUST",50852
"31936",84142,2000-11-16,"USFS","U S FRANCHISE SYSTEMS INC",15084
"31937",79244,2019-04-23,"USG","U S G CORP",21800
"31938",70704,1998-09-24,"USGL","U S GOLD CORP",4246
"31939",23871,2023-12-29,"USGO","U S GOLDMINING INC",59554
"31940",46594,1997-06-17,"USH","USLIFE CORP",21845
"31941",79119,1996-07-19,"USHC","UNITED STATES HEALTHCARE INC",5799
"31942",18688,2021-03-12,"USHG","A G F INVESTMENTS TRUST",53878
"31943",79127,1989-01-13,"USHI","UNITED STATES HEALTH INC",6624
"31944",76688,1996-12-17,"USHO","U S HOMECARE CORP",10957
"31945",83566,2002-01-13,"USHP","UNITED SHIPPING & TECHNOLOGY INC",14670
"31946",52274,1986-07-03,"USHR","UNITED STATES HEALTH RES CORP",6237
"31947",75755,2012-10-26,"USHS","U S HOME SYSTEMS",10182
"31948",17517,2023-12-29,"USHY","ISHARES TRUST",37493
"31949",18531,2023-02-17,"USI","PRINCIPAL EXCHANGE TRADED FUNDS",55378
"31950",91701,2023-12-29,"USIG","ISHARES TRUST",37493
"31951",89532,2007-05-04,"USIH","U S I HOLDINGS CORP",43619
"31952",92727,1985-12-18,"USII","UNITED SOFTWARE INDUSTRIES INC",7246
"31953",87753,2023-12-29,"USIO","USIO INC",17489
"31954",87191,2001-01-19,"USIT","U S INTERACTIVE INC",16745
"31955",86848,2002-01-04,"USIX","USINTERNETWORKING INC",16467
"31956",92509,2023-12-29,"USL","UNITED STATES 12 MONTH OIL FD LP",52909
"31957",15855,2023-03-30,"USLB","INVESCO E T F TRUST II",52902
"31958",76453,1997-12-22,"USLD","U S L D COMMUNICATIONS CORP",10671
"31959",76453,1991-02-21,"USLDV","U S LONG DISTANCE CORP NEW",10671
"31960",65700,2023-12-29,"USLM","UNITED STATES LIME MINERALS INC",3772
"31961",80051,1995-01-25,"USLN","U S LAN SYSTEMS CORP",12666
"31962",75320,2023-12-29,"USM","UNITED STATES CELLULAR CORP",21826
"31963",78298,1988-05-11,"USMA","UNION SPOOL CORP",4727
"31964",17001,2023-12-29,"USMC","PRINCIPAL EXCHANGE TRADED FUNDS",55378
"31965",13564,2016-09-30,"USMD","U S M D HOLDINGS INC",54171
"31966",17649,2023-12-29,"USMF","WISDOMTREE TRUST",50852
"31967",13449,2015-03-18,"USMI","UNITED STATES CMDTY INDEX FDS TR",53926
"31968",77932,1997-08-24,"USML","UNIVERSAL STANDARD MED LABS INC",11720
"31969",90464,2014-07-08,"USMO","U S A MOBILITY INC",45886
"31970",16335,2017-09-08,"USMR","HORIZONS E T F TR I",54681
"31971",13027,2023-12-29,"USMV","ISHARES TRUST",37493
"31972",79151,1997-05-30,"USMX","U S M X INC",4731
"31973",81661,1996-05-30,"USN","U S INDUSTRIES INC NEW",30893
"31974",84010,2023-12-29,"USNA","USANA HEALTH SCIENCES INC",14845
"31975",85853,1999-03-23,"USNC","USN COMMUNICATIONS INC",15942
"31976",23137,2023-12-29,"USNZ","D B X ETF TRUST",59212
"31977",91208,2023-12-29,"USO","UNITED STATES OIL FUND L P",50617
"31978",11702,1992-06-03,"USOA","UNITED SHOPPERS OF AMERICA INC",9523
"31979",16848,2019-12-12,"USOD","U S C F FUNDS TRUST",56022
"31980",86262,2002-11-13,"USOL","U S O L HOLDINGS INC",16234
"31981",81682,2004-08-20,"USON","U S ONCOLOGY INC",13772
"31982",81759,1996-11-07,"USOR","U S ORDER INC",13754
"31983",82621,1996-12-05,"USOS","U S OPPORTUNITY SEARCH INC",14097
"31984",16845,2019-12-12,"USOU","U S C F FUNDS TRUST",56022
"31985",21071,1969-07-08,"USP","UNITED STATES PLAYING CARD CO",23046
"31986",77655,1995-02-17,"USPC","UNITED STATES PAGING CORP",11550
"31987",77629,2023-12-29,"USPH","U S PHYSICAL THERAPY INC",11542
"31988",89035,2007-04-19,"USPI","UNITED SURGICAL PARTNERS INTL IN",41705
"31989",86197,2003-05-28,"USPL","U S PLASTIC LUMBER CORP",16178
"31990",78539,1991-08-23,"USPMF","U S PRECIOUS METALS INC",26211
"31991",75755,2001-02-14,"USPN","U S PAWN INC",10182
"31992",77842,2000-06-15,"USPTS","U S P REAL ESTATE INVESTMT TRUST",4733
"31993",16135,2023-12-29,"USPX","FRANKLIN TEMPLETON E T F TRUST",55598
"31994",91803,2008-11-19,"USQ","UNION STREET ACQUISITION CORP",51801
"31995",84587,1998-09-29,"USR","U S RENTALS INC",31932
"31996",24669,2023-12-29,"USRD","THEMES E T F TRUST",59742
"31997",10803,1996-09-24,"USRE","UNITED STATES FACILITIES CORP",8696
"31998",92786,1987-02-18,"USRI","UNITED STATES RESOURCES INC",7298
"31999",92060,2023-12-29,"USRT","ISHARES TRUST",37493
"32000",10837,1998-10-01,"USRV","U S SERVIS INC",8615
"32001",77049,1997-06-12,"USRX","U S ROBOTICS CORP",11150
"32002",90395,2008-11-05,"USS","U S SHIPPING PARTNERS L P",45704
"32003",83180,1999-05-19,"USSB","U S SATELLITE BROADCASTING INC",14329
"32004",79250,1987-12-08,"USSC","UNITED STATES SURGICAL CORP",4735
"32005",15592,2017-03-16,"USSD","WISDOMTREE TRUST",50852
"32006",24156,2023-12-29,"USSE","SEGALL BRYANT & HAMILL TRUST",59633
"32007",18430,2023-12-29,"USSG","D B X ETF TRUST",53807
"32008",92735,1991-03-21,"USSI","UNITED SOFTWARE SEC INC",7432
"32009",79223,1989-01-27,"USSS","U S SHELTER CORP DE",5245
"32010",93218,2023-12-29,"UST","PROSHARES TRUST",50846
"32011",18819,2023-12-29,"USTB","VICTORY PORTFOLIOS II",54950
"32012",82224,1999-04-22,"USTC","U S TRUST CORP NEW",13949
"32013",11011,1994-10-19,"USTI","UNITED SYSTEMS TECHNOLOGY INC",8851
"32014",80668,1999-01-04,"USTL","USTEL INC",13162
"32015",79303,2015-05-31,"USTR","UNITED STATIONERS INC",5203
"32016",76368,1998-03-19,"USTS","U S TRANSPORTATION SYSTEMS INC",10523
"32017",76458,1999-02-19,"USTX","USTMAN TECHNOLOGIES INC",10632
"32018",86233,2014-09-29,"USU","U S E C INC",34843
"32019",79231,1987-10-08,"USUG","UNITED STATES SUGAR CORP",4738
"32020",68849,2005-02-24,"USV","U S RESTAURANTS PROPERTIES INC",20349
"32021",77834,1987-03-29,"USVC","U S L I C O CORP",4739
"32022",85718,2002-10-31,"USVI","U S VISION INC",15866
"32023",18822,2023-12-29,"USVM","VICTORY PORTFOLIOS II",54950
"32024",23808,2023-12-29,"USVN","R B B FUND INC",56320
"32025",79282,1986-09-22,"USVR","UNITED STATES VACATN RESORTS INC",6692
"32026",91287,1996-06-02,"USVSP","UNITED SERVICES ADVISORS INC",27739
"32027",22065,2023-12-29,"USVT","ULTIMUS MANAGERS TRUST",58771
"32028",66122,2000-06-30,"USW","U S WEST INC NEW",21830
"32029",85719,2000-02-29,"USWB","USWEB CORP",15876
"32030",80702,2001-05-25,"USWC","U S WIRELESS CORP",12964
"32031",15591,2017-03-16,"USWD","WISDOMTREE TRUST",50852
"32032",80052,1995-07-05,"USWDA","U S WIRELESS DATA INC",12632
"32033",80163,2000-05-03,"USWI","US WATS INC",12785
"32034",75576,1991-07-11,"USWN","U S WEST NEWVECTOR GROUP INC",9739
"32035",16674,2022-10-31,"USWS","U S WELL SERVICES INC",55889
"32036",81021,2023-06-30,"USX","U S XPRESS ENTERPRISES INC NEW",13346
"32037",19493,2023-12-29,"USXF","ISHARES TRUST",37493
"32038",79118,1997-10-22,"USXP","UNITED STATES EXPLORATION INC",12060
"32039",11257,1996-09-06,"USXX","U S TECHNOLOGIES INC",9107
"32040",92678,2010-03-24,"USY","WISDOMTREE TRUST",50852
"32041",82783,1996-11-08,"UT","UNITED TRANSNET INC",31399
"32042",92932,2011-04-11,"UTA","UNIVERSAL TRAVEL GROUP",53153
"32043",22687,2023-09-15,"UTAA","U T A ACQUISITION CORP",59105
"32044",79784,1991-11-25,"UTAH","UTAH SHALE LD & MINERALS CORP",4740
"32045",78378,1976-09-03,"UTAX","UNITAX INC",4741
"32046",78319,1985-12-31,"UTBC","UNION TRUST BANCORP",4742
"32047",85752,2005-12-30,"UTBI","UNITED TENNESSEE BANKSHARES INC",15914
"32048",36004,1991-09-02,"UTBK","UNITED BANCORP INC",6648
"32049",36004,1991-05-19,"UTBKV","UNITED BANCORP INC",6648
"32050",79768,1985-05-16,"UTBN","UTAH BANCORPORATION",4743
"32051",82224,2000-05-31,"UTC","U S TRUST CORP NEW",13949
"32052",79792,1986-01-08,"UTCA","UTICA BANKSHARES CORP",4744
"32053",86094,2001-04-06,"UTCC","URSUS TELECOM CORP",16106
"32054",77964,2002-09-05,"UTCI","UNIROYAL TECHNOLOGY CORP",11723
"32055",12100,1993-10-01,"UTD","UNITED INVESTORS MANAGEMENT CO",8401
"32056",81068,1998-12-01,"UTDL","UNITED LEISURE CORP",27763
"32057",12100,1990-01-23,"UTDM","UNITED INVESTORS MANAGEMENT CO",8401
"32058",77700,1997-03-20,"UTEC","URETHANE TECHNOLOGIES INC",11590
"32059",79628,2017-05-26,"UTEK","ULTRATECH INC",12440
"32060",79311,1987-06-30,"UTEL","UNITED TELECONTROL ELECTRS INC",4745
"32061",23338,2023-12-29,"UTEN","R B B FUND INC",56320
"32062",15663,2023-12-29,"UTES","ETFIS SERIES TRUST I",55045
"32063",90066,2023-12-29,"UTF","COHEN & STEERS INFRA FD INC",44971
"32064",90047,2023-12-29,"UTG","REAVES UTILITY INCOME FUND",44903
"32065",76454,2001-12-31,"UTGI","UNITED TRUST GROUP INC",10642
"32066",76454,1999-08-12,"UTGIV","UNITED TRUST GROUP INC",10642
"32067",88317,2011-12-23,"UTH","UTILITIES HOLDRS TRUST",37680
"32068",87006,2023-12-29,"UTHR","UNITED THERAPEUTICS CORP",16587
"32069",23809,2023-12-29,"UTHY","R B B FUND INC",56320
"32070",89973,2023-12-29,"UTI","UNIVERSAL TECHNICAL INSTITUTE IN",44727
"32071",21662,1979-09-17,"UTID","UTILITIES & INDUSTRIES CORP DEL",862
"32072",76454,1997-06-29,"UTIDV","UNITED TRUST INC",10642
"32073",81115,1996-02-08,"UTII","UNITECH INDUSTRIES INC",13430
"32074",76454,1999-08-01,"UTIN","UNITED TRUST INC",10642
"32075",88814,2016-01-21,"UTIW","U T I WORLDWIDE INC",41002
"32076",88746,2010-03-15,"UTK","UTEK CORP",40216
"32077",67360,2023-12-29,"UTL","UNITIL CORP",21835
"32078",77869,1990-09-18,"UTLC","U T L CORP",4747
"32079",17502,2018-08-15,"UTLF","ISHARES TRUST",37493
"32080",11088,1992-04-07,"UTLL","UTILITECH INC",8482
"32081",13984,2015-09-09,"UTLT","D B X ETF TRUST",53807
"32082",11853,2000-09-15,"UTLX","UTILX CORP",9730
"32083",16550,2017-09-25,"UTLZ","DIREXION SHARES E T F TRUST",53101
"32084",79776,2023-12-29,"UTMD","UTAH MEDICAL PRODUCTS INC",5705
"32085",21110,2023-09-04,"UTME","UTIME LTD",58226
"32086",88746,2002-03-24,"UTOB","UTEK CORP",40216
"32087",79410,1999-03-24,"UTOG","UNITOG CO NEW",4748
"32088",24424,1989-01-09,"UTP","UTAH POWER & LIGHT CO",23270
"32089",76136,2011-08-24,"UTR","UNITRIN INC",10563
"32090",23810,2023-12-29,"UTRE","R B B FUND INC",56320
"32091",79266,1988-05-27,"UTRK","UNITED STATES TRUCK LINES INC DE",4749
"32092",18074,2023-12-29,"UTRN","EXCHANGE TRADED CONCEPTS TR",53297
"32093",22252,2023-12-28,"UTRS","MINERVA SURGICAL INC",58899
"32094",12102,1991-12-12,"UTRX","UNITRONIX CORP",9907
"32095",87825,2023-12-29,"UTSI","UTSTARCOM HOLDINGS CORP",18348
"32096",16743,2023-12-29,"UTSL","DIREXION SHARES E T F TRUST",53101
"32097",78898,1997-07-21,"UTTC","UNITED TEXTILES & TOYS CORP",11956
"32098",78898,1997-08-27,"UTTCE","UNITED TEXTILES & TOYS CORP",11956
"32099",37700,1966-09-30,"UTV","UNITED VENTURES INC",24255
"32100",79330,2001-07-31,"UTVI","UNITED TELEVISION INC",4750
"32101",23339,2023-12-29,"UTWO","R B B FUND INC",56320
"32102",23811,2023-12-29,"UTWY","R B B FUND INC",56320
"32103",17830,2020-04-02,"UTX","UNITED TECHNOLOGIES CORP",21832
"32104",45807,1982-12-23,"UTY","UNITED STATES REALTY INVTS",24848
"32105",18248,2023-12-29,"UTZ","UTZ BRANDS INC",56553
"32106",85777,2007-06-22,"UU","UNITED UTILITIES PLC",34642
"32107",81648,1996-08-09,"UUNT","UUNET TECHNOLOGIES INC",13744
"32108",91758,2023-12-29,"UUP","INVESCO DB US DOLLAR IND TR",51795
"32109",79573,2023-12-29,"UUU","UNIVERSAL SECURITY INSTRS INC",4721
"32110",14336,2023-12-29,"UUUU","ENERGY FUELS INC",54670
"32111",14867,1980-03-17,"UV","U V INDUSTRIES INC",22560
"32112",79354,1987-08-31,"UVBK","UNITED VIRGINIA BANKSHARES INC",4752
"32113",70244,1991-07-19,"UVC","UNION VALLEY CORP",21812
"32114",22401,2023-06-20,"UVDV","SPINNAKER E T F SERIES",56037
"32115",78211,2023-12-29,"UVE","UNIVERSAL INSURANCE HOLDINGS INC",11862
"32116",79820,2002-09-12,"UVEW","UNIVIEW TECHNOLOGIES CORP NEW",12542
"32117",91772,2015-01-08,"UVG","PROSHARES TRUST",50846
"32118",77571,1994-09-06,"UVICF","UNILENS VISION INC",28850
"32119",22966,2023-12-29,"UVIX","V S TRUST",59243
"32120",79629,1992-11-12,"UVL","UNIVERSAL VOLTRONICS CORP",4753
"32121",84001,2007-03-28,"UVN","UNIVISION COMMUNICATIONS INC",31749
"32122",79629,1990-07-18,"UVOL","UNIVERSAL VOLTRONICS CORP",4753
"32123",54957,1987-03-19,"UVR","UNIVERSAL RESOURCES CORP",25407
"32124",79882,1999-03-01,"UVSGA","UNITED VIDEO SATELLITE GP INC",12597
"32125",81185,2005-04-27,"UVSL","UNIVERSAL AUTOMOTIVE INDS INC",13475
"32126",89828,2023-12-29,"UVSP","UNIVEST FINANCIAL CORP",44293
"32127",91768,2015-01-08,"UVT","PROSHARES TRUST",50846
"32128",79346,1990-07-02,"UVTB","UNITED VERMONT BANCORPORATION",6910
"32129",91770,2015-01-08,"UVU","PROSHARES TRUST",50846
"32130",16555,2023-12-29,"UVV","UNIVERSAL CORP",21838
"32131",47917,1996-09-30,"UVX","UNIVAR CORP",21837
"32132",13030,2023-12-29,"UVXY","PROSHARES TRUST II",53104
"32133",11955,1998-07-16,"UW","U S A WASTE SERVICES INC",9804
"32134",84108,2011-01-21,"UWBK","UNITED WESTERN BANCORP INC",15052
"32135",92978,2015-01-08,"UWC","PROSHARES TRUST",50846
"32136",79397,1986-07-28,"UWEN","UNITED WESTERN ENERGY CORP",4754
"32137",91722,2023-12-29,"UWM","PROSHARES TRUST",50846
"32138",19312,2023-12-29,"UWMC","U W M HOLDINGS CORP",57001
"32139",60709,2019-06-14,"UWN","NEVADA GOLD & CASINOS INC",3435
"32140",16117,2000-07-27,"UWR","UNITED WATER RESOURCES INC",21834
"32141",78335,1987-10-07,"UWSB","UNION WARREN SVGS BK BOSTON MA",6831
"32142",77052,1994-06-21,"UWSI","UNITED WISCONSIN SERVICES INC",11160
"32143",78215,1997-08-26,"UWST","UNITED WASTE SYSTEMS INC",11839
"32144",84377,1999-07-06,"UWW","UNISOURCE WORLWIDE INC",31842
"32145",86350,2001-03-25,"UWZ","UNITED WISCONSIN SVCS INC NEW",34871
"32146",42702,1966-09-12,"UX","UNITED EXPOSITION SVC CO",24630
"32147",68160,1992-05-01,"UXC","UNOCAL EXPLORATION CORP",21809
"32148",70704,2012-01-26,"UXG","U S GOLD CORP",4246
"32149",91793,2023-12-29,"UXI","PROSHARES TRUST",50846
"32150",17905,2023-12-29,"UXIN","UXIN LTD",56426
"32151",93335,2016-08-25,"UXJ","PROSHARES TRUST",50846
"32152",79118,2004-01-28,"UXP","UNITED STATES EXPLORATION INC",12060
"32153",91795,2023-12-29,"UYG","PROSHARES TRUST",50846
"32154",23455,2023-12-29,"UYLD","ANGEL OAK FUNDS TRUST",59419
"32155",91798,2023-12-29,"UYM","PROSHARES TRUST",50846
"32156",23333,1968-01-02,"UYT","UDYLITE CORP",23205
"32157",92611,2023-12-29,"V","VISA INC",52983
"32158",15088,2016-12-13,"VA","VIRGIN AMERICA INC",55125
"32159",79899,1998-03-29,"VAALY","VAAL REEFS EXPL & MNG LTD",4756
"32160",80937,1998-05-19,"VABF","VIRGINIA BEACH FEDERAL FINL CORP",6566
"32161",20660,2023-12-29,"VABK","VIRGINIA NATL BANKSHARES CORP",58010
"32162",20556,2023-12-29,"VABS","VIRTUS E T F TR II",55818
"32163",88650,2002-10-31,"VABT","VALENCIA BANK & TRUST",39178
"32164",13085,2023-12-29,"VAC","MARRIOTT VACATIONS WORLDWIDE COR",53923
"32165",21111,2023-11-06,"VACC","VACCITECH PLC",58227
"32166",77846,1995-02-21,"VACI","VALUE ADDED COMMUNICATIONS INC",11666
"32167",10776,1991-01-08,"VACP","VACATION PUBLICATIONS INC",8672
"32168",20178,2021-08-24,"VACQ","VECTOR ACQUISITION CORP",57363
"32169",86438,1999-10-07,"VADO","VALLEY NATIONAL CORP",16318
"32170",11512,1990-10-31,"VAFB","VALLEY FEDERAL SAVINGS BANK IN",9339
"32171",11783,1996-10-01,"VAFD","VALLEY FEDERAL SAVINGS BANK AL",9584
"32172",58289,1984-06-28,"VAGA","NORTHVIEW CORP",4757
"32173",80224,1990-06-19,"VAGO","VANDERBILT GOLD CORP",6365
"32174",80197,2003-10-31,"VAI","SAVIA SA DE CV",30253
"32175",85325,1998-03-19,"VAIB","VALLEY INDEPENDENT BANK",15669
"32176",86516,2006-09-01,"VAIL","VAIL BANKS INC",16339
"32177",21257,2023-12-29,"VAL","VALARIS LTD",58272
"32178",11261,1987-04-19,"VALC","VALLEY CAPITAL CORP",9111
"32179",89330,2023-12-29,"VALE","VALE S A",37665
"32180",80064,1988-04-12,"VALF","VALLEY FORGE CORP",5768
"32181",79532,1993-12-12,"VALFA","VALLEY FASHIONS CORP",12318
"32182",78099,1996-07-18,"VALH","VALUE HOLDINGS INC",11814
"32183",78099,1996-08-08,"VALHE","VALUE HOLDINGS INC",11814
"32184",76536,1991-05-30,"VALK","VALCO COMMUNICATIONS INC",28953
"32185",80040,1978-06-01,"VALL","VALLEY FAIR CORP",4760
"32186",80128,2002-08-29,"VALM","VALMONT INDUSTRIES INC",4761
"32187",21341,2023-12-29,"VALN","VALNEVA S E",58311
"32188",79987,1986-12-11,"VALP","VALEX PETROLEUM INC",4763
"32189",17229,2023-12-29,"VALQ","AMERICAN CENTURY E T F TRUST",56215
"32190",80136,1978-07-26,"VALR","VALOR INVESTMENT FUND INC",4764
"32191",76801,1991-06-11,"VALS","VALLEY SYSTEMS INC",10971
"32192",18974,2023-08-25,"VALT","E T F MANAGERS TRUST",54260
"32193",80179,2023-12-29,"VALU","VALUE LINE INC",5974
"32194",93184,2013-07-10,"VALV","SHENGKAI INNOVATIONS INC",53306
"32195",15138,2020-05-14,"VALX","E T F SERIES SOLUTIONS",54066
"32196",82182,1997-04-14,"VALY","VALLICORP HOLDINGS INC",7006
"32197",17848,2020-06-05,"VAM","VIVALDI OPPORTUNITIES FUND",56388
"32198",15666,2023-12-29,"VAMO","CAMBRIA E T F TRUST",54386
"32199",31500,1979-04-29,"VANC","VANCE SANDERS & CO INC",1451
"32200",80187,1986-01-24,"VAND","VAN DUSEN AIR INC",4767
"32201",76873,1995-07-17,"VANDF","VAN DIEMENS CO LTD",6345
"32202",75437,1991-07-31,"VANF","VANFED BANCORP",10095
"32203",80232,1974-12-16,"VANG","VANGUARD STUDIOS INC",4768
"32204",15062,2023-12-29,"VANI","VIVANI MEDICAL INC",55108
"32205",80312,1977-02-04,"VANN","VARIABLE ANNUITY LIFE INS CO",4769
"32206",80259,1976-06-25,"VANR","VANIER GRAPHICS CORP",4770
"32207",76797,2004-06-30,"VANS","VANS INC",11097
"32208",80267,1992-02-12,"VANZ","VANZETTI SYSTEMS INC",6036
"32209",77999,2005-12-02,"VAP","VAN KAMPEN ADVAN PA MUNI INC TR",29615
"32210",89943,2004-03-31,"VAPH","VASO ACTIVE PHARMACEUTICALS INC",44697
